song_name,track_spotify_id,spotify_track_link,thumbnail_link,artist_name,artist_id,artist_link,acousticness,danceability,duration_ms,energy,speechiness,tempo,time_signature,valence,key,instrumentalness,liveness,loudness,mode,Romantic Ballad,Dance Pop,Sad Ballad,Folk Fusion,Classical Fusion,Qawwali,Sufi,Party Anthem,Patriotic,Rock Fusion,Item Number,Lyrical Rap,Devotional,Ghazal,Retro,Comedy,Motivational,Wedding,Festival
"Mileya Mileya (From ""Happy Ending)",0F2JKW9PYQgqSmyNM3IV2W,https://open.spotify.com/track/0F2JKW9PYQgqSmyNM3IV2W,https://i.scdn.co/image/ab67616d0000b27301ba709935853d9317051a55,Rekha Bhardwaj,3cqeO3muWIW5uSmUDNCmyT,https://open.spotify.com/artist/3cqeO3muWIW5uSmUDNCmyT,0.22,0.727,266279.0,0.458,0.0406,124.968,4.0,0.399,0.0,0.021,0.129,-9.088,1.0,1.0,,,,,,,,,,,,,,,,,,
Ay Hairathe,3Bq7CnWgfvplEzGSVXUvOe,https://open.spotify.com/track/3Bq7CnWgfvplEzGSVXUvOe,https://i.scdn.co/image/ab67616d0000b2730504fdf58bae8cd52dd13047,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG,0.249,0.746,369120.0,0.449,0.031,122.004,4.0,0.666,2.0,0.00298,0.128,-10.063,1.0,1.0,,,,,,,,,,,,,,,,,,
Kai Zhala,3EFT2MbDXoHeBcjFUMRVfh,https://open.spotify.com/track/3EFT2MbDXoHeBcjFUMRVfh,https://i.scdn.co/image/ab67616d0000b27396977367142c0eb475789f65,Colonial Cousins,5gPmyKuAUQRa75lvYq5x5P,https://open.spotify.com/artist/5gPmyKuAUQRa75lvYq5x5P,0.283,0.765,265413.0,0.81,0.0314,114.083,4.0,0.753,7.0,0.0,0.108,-5.212,1.0,,,,1.0,,,,,,,,,,,,,,,
Main Dhoondne Ko Zamaane Mein,75p6BrziB5urmwPCeXl3y7,https://open.spotify.com/track/75p6BrziB5urmwPCeXl3y7,https://i.scdn.co/image/ab67616d0000b273f7f3feb4c9ea40bae3888d2a,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,0.594,0.329,262987.0,0.45,0.0405,80.095,4.0,0.284,2.0,0.0,0.13,-6.312,0.0,,,1.0,,,,,,,,,,,,,,,,
Saawan Bairi,2PD8ZBzfTBX1f8eRTk9DlR,https://open.spotify.com/track/2PD8ZBzfTBX1f8eRTk9DlR,https://i.scdn.co/image/ab67616d0000b2738a4fe70e658dd171ec9332b6,Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,0.84,0.55,319410.0,0.548,0.037,89.969,4.0,0.179,2.0,0.0,0.0924,-8.602,1.0,1.0,,,,,,,,,,,,,,,,,,
Lutt Jawaan,3Fc7ZiGPv9UpuB8vHIvdaN,https://open.spotify.com/track/3Fc7ZiGPv9UpuB8vHIvdaN,https://i.scdn.co/image/ab67616d0000b2738a4fe70e658dd171ec9332b6,Dhruv Sangari,6VGfXWL2EDRPXa6BcfuCyO,https://open.spotify.com/artist/6VGfXWL2EDRPXa6BcfuCyO,0.421,0.697,287043.0,0.654,0.0556,92.989,4.0,0.601,11.0,0.0,0.077,-7.992,1.0,,,,,,,,1.0,,,,,,,,,,,
Maula Maula,5vIcQqiYz1aONkqntTAUTl,https://open.spotify.com/track/5vIcQqiYz1aONkqntTAUTl,https://i.scdn.co/image/ab67616d0000b273a682f3a0e5b24e8a296a6900,Kunal Ganjawala,3t4P7aXVor3NxlJPZxLzOQ,https://open.spotify.com/artist/3t4P7aXVor3NxlJPZxLzOQ,0.377,0.494,244369.0,0.716,0.0675,89.479,4.0,0.532,11.0,6.03e-06,0.0839,-6.816,1.0,,,,,,,1.0,,,,,,,,,,,,
Vashmalle,3guUvE3jqCp6zhgW9dABvY,https://open.spotify.com/track/3guUvE3jqCp6zhgW9dABvY,https://i.scdn.co/image/ab67616d0000b273a2d3d1b607d167377eff8a55,Ajay-Atul,5fvTHKKzW44A9867nPDocM,https://open.spotify.com/artist/5fvTHKKzW44A9867nPDocM,0.589,0.759,276604.0,0.747,0.184,128.015,4.0,0.641,2.0,0.00102,0.0861,-9.826,1.0,,,,,,,,1.0,,,,,,,,,,,
Tanha,3TofCxf1DFTnWo7qnCdNLA,https://open.spotify.com/track/3TofCxf1DFTnWo7qnCdNLA,https://i.scdn.co/image/ab67616d0000b27343685a66cf9e16d841abbf4e,Sonu Nigam,1dVygo6tRFXC8CSWURQJq2,https://open.spotify.com/artist/1dVygo6tRFXC8CSWURQJq2,0.225,0.316,363259.0,0.299,0.0419,100.543,5.0,0.204,6.0,0.000185,0.126,-14.211,0.0,,,1.0,,,,,,,,,,,,,,,,
Kaunse Des Chala,4spD4lZvPjsbJ4Xcz7HeFj,https://open.spotify.com/track/4spD4lZvPjsbJ4Xcz7HeFj,https://i.scdn.co/image/ab67616d0000b2737f60e351df27d29e7bc42b0c,Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,0.603,0.545,321958.0,0.428,0.0508,129.79,4.0,0.2,2.0,3.88e-06,0.334,-9.804,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
Ishq Karenge,21Qi4mRdgXJ6XFBkG5eqsJ,https://open.spotify.com/track/21Qi4mRdgXJ6XFBkG5eqsJ,https://i.scdn.co/image/ab67616d0000b27300d16a919c93fbc38307583a,Sona Mohapatra,5bv6NvAYNuvd2Vq13nHdG3,https://open.spotify.com/artist/5bv6NvAYNuvd2Vq13nHdG3,0.08,0.816,266511.0,0.855,0.104,114.998,4.0,0.742,4.0,0.0,0.252,-2.916,1.0,,1.0,,,,,,,,,,,,,,,,,
"Jabra Fan (From ""Fan"")",5bWDGfnKWobmVti3LLr6Kt,https://open.spotify.com/track/5bWDGfnKWobmVti3LLr6Kt,https://i.scdn.co/image/ab67616d0000b273b1c6c053579a9daefb0c33a7,Nakash Aziz,4kq8z3vydHjPDggxb16ErB,https://open.spotify.com/artist/4kq8z3vydHjPDggxb16ErB,0.221,0.827,225000.0,0.88,0.269,95.84,3.0,0.911,9.0,0.0,0.0392,-4.185,1.0,,,,,,,,1.0,,,,,,,,,,,
Is Duniya Se Ladna Hai,1A93w8q7saV1puIU13Wddt,https://open.spotify.com/track/1A93w8q7saV1puIU13Wddt,https://i.scdn.co/image/ab67616d0000b27300d16a919c93fbc38307583a,Suraj Jagan,6eMFGgGDh5iXU1POAK0cpe,https://open.spotify.com/artist/6eMFGgGDh5iXU1POAK0cpe,0.0349,0.647,159459.0,0.905,0.146,79.972,4.0,0.481,5.0,0.0,0.071,-3.029,0.0,,,,,,,,,,,,,,,,,1.0,,
Mahiya,5MwFmXXSg5pP1LFdpLlq4W,https://open.spotify.com/track/5MwFmXXSg5pP1LFdpLlq4W,https://i.scdn.co/image/ab67616d0000b2732b23d1183a45ab6b4b5b3bf5,Amartya Rahut,3JLI7ajpeIxTTnbVeJQcBd,https://open.spotify.com/artist/3JLI7ajpeIxTTnbVeJQcBd,0.0995,0.568,279413.0,0.805,0.0314,134.978,4.0,0.482,7.0,5e-06,0.16,-5.78,0.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
Muskaanein Jhooti Hai,6LX6modQsxnBouh7yZT6qx,https://open.spotify.com/track/6LX6modQsxnBouh7yZT6qx,https://i.scdn.co/image/ab67616d0000b273e8acd7446270164f4806f9d2,Suman Sridhar,6swk5jDsD7ahHLnUOioVfq,https://open.spotify.com/artist/6swk5jDsD7ahHLnUOioVfq,0.405,0.748,197914.0,0.444,0.0381,120.005,4.0,0.383,8.0,5.01e-05,0.116,-10.353,0.0,,,1.0,,,,,,,,,,,,,,,,
Toh Dishoom,2dZyFNtUz3IIBzUZmSu5z8,https://open.spotify.com/track/2dZyFNtUz3IIBzUZmSu5z8,https://i.scdn.co/image/ab67616d0000b273d40f14fbc589329567858fc0,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.127,0.501,244778.0,0.838,0.151,166.054,4.0,0.513,2.0,0.0,0.292,-4.583,1.0,,,,,,,,1.0,,,,,,,,,,,
Ishqa,2et9Ap383c63MQsnc6tVHd,https://open.spotify.com/track/2et9Ap383c63MQsnc6tVHd,https://i.scdn.co/image/ab67616d0000b273d40f14fbc589329567858fc0,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.211,0.86,167488.0,0.843,0.0487,104.989,4.0,0.554,2.0,0.0,0.0815,-5.701,0.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
Raataan Lambiyan,1stiSonuKkZqhI1o9nZ9MT,https://open.spotify.com/track/1stiSonuKkZqhI1o9nZ9MT,https://i.scdn.co/image/ab67616d0000b273ab827cdec4b3fc1b02bfdb1e,Tanishk Bagchi,4f7KfxeHq9BiylGmyXepGt,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,0.61,0.721,230292.0,0.628,0.0409,81.008,4.0,0.514,10.0,0.0,0.108,-5.546,1.0,1.0,,,,,,,,,,,,,,,,,,
Ranjha,0v77QqHiZUvfJkCk2rGRqw,https://open.spotify.com/track/0v77QqHiZUvfJkCk2rGRqw,https://i.scdn.co/image/ab67616d0000b273ab827cdec4b3fc1b02bfdb1e,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,https://open.spotify.com/artist/74OaRjmyh0XyRZsQQQ5l7c,0.507,0.611,228855.0,0.566,0.0388,82.984,4.0,0.312,1.0,0.0,0.0971,-5.861,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
Kabhii Tumhhe,6Sflud15ff1KqBzg6wj78S,https://open.spotify.com/track/6Sflud15ff1KqBzg6wj78S,https://i.scdn.co/image/ab67616d0000b273ab827cdec4b3fc1b02bfdb1e,Javed-Mohsin,2zvJLk0gTH7r7A5Q6X5Bq8,https://open.spotify.com/artist/2zvJLk0gTH7r7A5Q6X5Bq8,0.864,0.573,230103.0,0.338,0.027,96.981,4.0,0.451,7.0,4.41e-06,0.133,-7.478,0.0,1.0,,,,,,,,,,,,,,,,,,
Mann Bharryaa 2.0,0OGWPZujUqgF5ER4iSg2Qp,https://open.spotify.com/track/0OGWPZujUqgF5ER4iSg2Qp,https://i.scdn.co/image/ab67616d0000b273ab827cdec4b3fc1b02bfdb1e,B Praak,56SjZARoEvag3RoKWIb16j,https://open.spotify.com/artist/56SjZARoEvag3RoKWIb16j,0.676,0.35,266005.0,0.477,0.0341,91.162,4.0,0.187,2.0,0.0,0.136,-4.933,1.0,,,1.0,,,,,,,,,,,,,,,,
Arziyan,3V80Iv04B9XAqGHbXdtRT1,https://open.spotify.com/track/3V80Iv04B9XAqGHbXdtRT1,https://i.scdn.co/image/ab67616d0000b273f7c6e0a439f01c38bac5730c,Javed Ali,4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,0.297,0.582,519236.0,0.559,0.0479,139.891,3.0,0.656,9.0,0.0,0.135,-8.64,1.0,,,,,,,1.0,,,,,,,,,,,,
Deewana Kar Raha Hai,2tva3nN2kQhBjHMC7Zlty6,https://open.spotify.com/track/2tva3nN2kQhBjHMC7Zlty6,https://i.scdn.co/image/ab67616d0000b273e108cdcfc16d1c27220fc8dd,Javed Ali,4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,0.37,0.538,338923.0,0.736,0.109,147.89,4.0,0.644,11.0,0.0,0.124,-6.113,0.0,1.0,,,,,,,,,,,,,,,,,,
Yalgaar,0RGp4KA9wvndxqPIWoKwnD,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD,https://i.scdn.co/image/ab67616d0000b273ce729233cd521c983f779d51,Ajey Nagar (CarryMinati),1VwNP7mP5DmTsdJqQuW0nT,https://open.spotify.com/artist/1VwNP7mP5DmTsdJqQuW0nT,0.538,0.726,195652.0,0.818,0.176,92.033,4.0,0.812,6.0,1.01e-06,0.111,-6.522,0.0,,,,,,,,,,,,1.0,,,,,,,
Thode Badmash,2XlrUrbMQnveIQUIJsVi5G,https://open.spotify.com/track/2XlrUrbMQnveIQUIJsVi5G,https://i.scdn.co/image/ab67616d0000b273bd848c36d02a36a7610d9641,Sanjay Leela Bhansali,5eWpthiGD66CLD4bQjvIBp,https://open.spotify.com/artist/5eWpthiGD66CLD4bQjvIBp,0.82,0.584,199640.0,0.437,0.0242,102.009,4.0,0.0919,8.0,1.16e-05,0.0314,-8.747,1.0,1.0,,,,,,,,,,,,,,,,,,
Madari,4lhLZskbivYMzITq4GLAm2,https://open.spotify.com/track/4lhLZskbivYMzITq4GLAm2,https://i.scdn.co/image/ab67616d0000b273d611c1204057ee5a3418e603,Clinton Cerejo,2j9QVMZlqIj4Cb9UISBrXK,https://open.spotify.com/artist/2j9QVMZlqIj4Cb9UISBrXK,0.116,0.577,463787.0,0.86,0.0385,113.074,4.0,0.593,7.0,0.0,0.18,-5.447,0.0,,,,1.0,,,,,,,,,,,,,,,
Chaka Chak,0OJyhzTY024918aYBPxcDP,https://open.spotify.com/track/0OJyhzTY024918aYBPxcDP,https://i.scdn.co/image/ab67616d0000b2736caa5200eff5e7432e4bcb0d,Shreya Ghoshal,0oOet2f43PA68X5RxKobEy,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,0.619,0.693,274297.0,0.74,0.0467,132.949,4.0,0.921,2.0,0.0,0.0528,-8.2,1.0,,1.0,,,,,,,,,,,,,,,,,
Chiraiyya,0hQNLwyf8qtVBXJiFeTkD8,https://open.spotify.com/track/0hQNLwyf8qtVBXJiFeTkD8,https://i.scdn.co/image/ab67616d0000b27324126b897856dc49f873473b,Swanand Kirkire,4q7O0NIvhz0G1IgyfOmdcz,https://open.spotify.com/artist/4q7O0NIvhz0G1IgyfOmdcz,0.849,0.659,253074.0,0.315,0.0286,119.79,1.0,0.342,7.0,0.0,0.109,-10.503,1.0,,,,1.0,,,,,,,,,,,,,,,
Daryaa,3ExeNEpJJQXfmq1cwj0LVo,https://open.spotify.com/track/3ExeNEpJJQXfmq1cwj0LVo,https://i.scdn.co/image/ab67616d0000b273a2ba6695729adffaee6a26d0,Ammy Virk,2RlWC7XKizSOsZ8F3uGi59,https://open.spotify.com/artist/2RlWC7XKizSOsZ8F3uGi59,0.148,0.565,261918.0,0.527,0.0252,91.989,4.0,0.231,8.0,2.3e-06,0.103,-5.035,1.0,,,1.0,,,,,,,,,,,,,,,,
Grey Walaa Shade,20Rldx5PccB7S66gBitxee,https://open.spotify.com/track/20Rldx5PccB7S66gBitxee,https://i.scdn.co/image/ab67616d0000b273a2ba6695729adffaee6a26d0,Harshdeep Kaur,3xU8YsNNkmWSPewlB18NUz,https://open.spotify.com/artist/3xU8YsNNkmWSPewlB18NUz,0.629,0.664,283171.0,0.47,0.0474,163.845,4.0,0.726,0.0,0.00807,0.0843,-6.908,1.0,1.0,,,,,,,,,,,,,,,,,,
Dhayaanchand,3m3opgKgJJix3u8nFk576X,https://open.spotify.com/track/3m3opgKgJJix3u8nFk576X,https://i.scdn.co/image/ab67616d0000b273a2ba6695729adffaee6a26d0,Vijay Yamla,3z4wnCY599Q4jFaf8vM3Dh,https://open.spotify.com/artist/3z4wnCY599Q4jFaf8vM3Dh,0.161,0.888,250035.0,0.866,0.177,141.951,4.0,0.95,8.0,0.00566,0.0551,-3.477,1.0,,1.0,,,,,,,,,,,,,,,,,
Jiya Dhadak Dhadak Jaye,5wQlXgGVSwvBVKXf5lmWhp,https://open.spotify.com/track/5wQlXgGVSwvBVKXf5lmWhp,https://i.scdn.co/image/ab67616d0000b273160d419f51e88398a5a4f323,Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,0.157,0.677,319480.0,0.533,0.0343,119.954,4.0,0.398,0.0,5.92e-05,0.121,-9.741,1.0,1.0,,,,,,,,,,,,,,,,,,
"Say ""Shava Shava""",7CdABTaND3EW5cETakiBD3,https://open.spotify.com/track/7CdABTaND3EW5cETakiBD3,https://i.scdn.co/image/ab67616d0000b273941eb533e845e5c2299570b9,Aadesh Shrivastava,4tma2wxDchrifG8Pflic4Q,https://open.spotify.com/artist/4tma2wxDchrifG8Pflic4Q,0.0504,0.665,408920.0,0.908,0.188,98.808,4.0,0.691,2.0,0.0,0.0798,-4.804,1.0,,,,,,,,1.0,,,,,,,,,,,
Aaja Nachle,2Bn2JQAGZzxe09jFzm1SqJ,https://open.spotify.com/track/2Bn2JQAGZzxe09jFzm1SqJ,https://i.scdn.co/image/ab67616d0000b273108d10d84153ff78d2197f62,Salim–Sulaiman,6ohaQzKaXrobAL8paLSaxq,https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,0.417,0.771,305162.0,0.878,0.177,120.003,4.0,0.84,3.0,6.32e-05,0.332,-6.879,0.0,,1.0,,,,,,,,,,,,,,,,,
Chaandaniya,22jbgc9BtV1uiV7hKYTyDx,https://open.spotify.com/track/22jbgc9BtV1uiV7hKYTyDx,https://i.scdn.co/image/ab67616d0000b273c7b8d39b1e113845906984ab,Mohan Kannan,0iqFHwswV50GDerCAjulem,https://open.spotify.com/artist/0iqFHwswV50GDerCAjulem,0.301,0.567,247862.0,0.546,0.0405,113.806,4.0,0.401,4.0,1.69e-06,0.129,-8.316,1.0,1.0,,,,,,,,,,,,,,,,,,
Darmiyaan,163jamCc6vC1HQKpbu2jxC,https://open.spotify.com/track/163jamCc6vC1HQKpbu2jxC,https://i.scdn.co/image/ab67616d0000b2737a84d0303dd4111cd5b3b63a,Shafqat Amanat Ali,5SuRAj1A9FEHj5NxS86YAm,https://open.spotify.com/artist/5SuRAj1A9FEHj5NxS86YAm,0.671,0.569,353501.0,0.45,0.03,143.847,4.0,0.423,7.0,0.000334,0.0907,-9.732,1.0,1.0,,,,,,,,,,,,,,,,,,
Jab Main Tumhare Saath Hun,6qdQl2q3DehtGMV9Rpef8X,https://open.spotify.com/track/6qdQl2q3DehtGMV9Rpef8X,https://i.scdn.co/image/ab67616d0000b2737a84d0303dd4111cd5b3b63a,Benny Dayal,61if35zz1W11GejEkxTLEQ,https://open.spotify.com/artist/61if35zz1W11GejEkxTLEQ,0.631,0.71,310012.0,0.661,0.031,115.011,4.0,0.626,11.0,5.55e-05,0.0722,-7.3,0.0,1.0,,,,,,,,,,,,,,,,,,
Tere Rang,4uLG79ROWYEXx1kJvDVbWI,https://open.spotify.com/track/4uLG79ROWYEXx1kJvDVbWI,https://i.scdn.co/image/ab67616d0000b2736caa5200eff5e7432e4bcb0d,Haricharan,1QvyquqkuuwUzdszyoKIy4,https://open.spotify.com/artist/1QvyquqkuuwUzdszyoKIy4,0.0614,0.779,271281.0,0.748,0.205,163.939,4.0,0.852,10.0,1.02e-05,0.124,-6.811,0.0,,,,,,,,,,,,,,,,,,,
Love Mera Hit Hit,2VgbvKdaSOXWByBKYgBsEc,https://open.spotify.com/track/2VgbvKdaSOXWByBKYgBsEc,https://i.scdn.co/image/ab67616d0000b273e2337cce8459c3539f16987a,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.0871,0.825,286035.0,0.944,0.0382,104.844,4.0,0.919,0.0,0.0102,0.345,-4.98,1.0,,1.0,,,,,,,,,,,,,,,,,
"Kheech Meri Photo (From ""Sanam Teri Kasam"")",4vzijCNUJKhftWkzl3Keqf,https://open.spotify.com/track/4vzijCNUJKhftWkzl3Keqf,https://i.scdn.co/image/ab67616d0000b2730fdb412097b068b00b03fd49,Neeti Mohan,3ZxZ03fj3tXBZHZWzvaLSM,https://open.spotify.com/artist/3ZxZ03fj3tXBZHZWzvaLSM,0.177,0.847,284000.0,0.624,0.0654,132.979,4.0,0.92,7.0,3.71e-06,0.0228,-6.055,1.0,,,,,,,,1.0,,,,,,,,,,,
Whistle Baja,0PTJKhENs5LiemObej1mpw,https://open.spotify.com/track/0PTJKhENs5LiemObej1mpw,https://i.scdn.co/image/ab67616d0000b273c5ef27b97ffb0e3f34ae9b51,Manj,29BIvtg39cdRue4ypdAGlv,https://open.spotify.com/artist/29BIvtg39cdRue4ypdAGlv,0.198,0.751,193611.0,0.835,0.0468,108.016,4.0,0.691,0.0,0.0,0.17,-9.253,0.0,,1.0,,,,,,,,,,,,,,,,,
Dhindora,7nXci98gcFBxwsSRxqkzSq,https://open.spotify.com/track/7nXci98gcFBxwsSRxqkzSq,https://i.scdn.co/image/ab67616d0000b2732583b21c6f5ee9d4c6d52a59,Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,https://open.spotify.com/artist/4oVMLzAqW6qhRpZWt8fNw4,0.00528,0.731,199839.0,0.746,0.0707,123.954,4.0,0.788,10.0,0.000334,0.0852,-6.859,0.0,,,,,,,,,,,,1.0,,,,1.0,,,
Gaand Mein Danda,3rgiJ59pIvQTkU0eJLB1I3,https://open.spotify.com/track/3rgiJ59pIvQTkU0eJLB1I3,https://i.scdn.co/image/ab67616d0000b273c08272f03564b6fd54b8370a,Bodhi Tree,1gWZi6dsHeUik9D9h6tFd0,https://open.spotify.com/artist/1gWZi6dsHeUik9D9h6tFd0,0.597,0.568,296205.0,0.44,0.0842,82.306,4.0,0.436,2.0,3.46e-06,0.104,-13.764,1.0,,,,,,,,,,,,,,,,1.0,,,
Chaudhary,4QSF0d4ENvMXA03ARpMfaP,https://open.spotify.com/track/4QSF0d4ENvMXA03ARpMfaP,https://i.scdn.co/image/ab67616d0000b27381d6cb7ea0d28c6c7169bde8,Mame Khan,2K4pcxTMiwnKoVvdAr5pwD,https://open.spotify.com/artist/2K4pcxTMiwnKoVvdAr5pwD,0.484,0.452,423613.0,0.703,0.195,172.039,4.0,0.813,6.0,9.32e-06,0.121,-6.523,1.0,,,,1.0,,,,,,,,,,,,,,,
Aaj Ki Party,1vmQPVE7vbgSZ12C8MlKX8,https://open.spotify.com/track/1vmQPVE7vbgSZ12C8MlKX8,https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.196,0.556,280594.0,0.926,0.329,102.009,3.0,0.707,10.0,0.0,0.0451,-6.375,0.0,,,,,,,,1.0,,,,,,,,,,,
Chicken Kuk-Doo-Koo,1DUoaxHClMTqzTZCTcF61z,https://open.spotify.com/track/1DUoaxHClMTqzTZCTcF61z,https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.571,0.505,343147.0,0.82,0.364,184.518,3.0,0.902,9.0,0.0,0.716,-5.35,1.0,,,,,,,,,,,,,,,,1.0,,,
O Rahi Re,10mt6qEMgy09wrkYSSMDve,https://open.spotify.com/track/10mt6qEMgy09wrkYSSMDve,https://i.scdn.co/image/ab67616d0000b2739c93d5c826ea19cf38236ffc,Shankar Mahadevan,1SJOL9HJ08YOn92lFcYf8a,https://open.spotify.com/artist/1SJOL9HJ08YOn92lFcYf8a,0.653,0.353,259599.0,0.486,0.0389,87.647,4.0,0.417,0.0,0.000177,0.1,-10.033,1.0,,,,1.0,,,,,,,,,,,,,,,
Yeh Zindagi Bhi,2pSqTyE5UxSs13po9DKMnJ,https://open.spotify.com/track/2pSqTyE5UxSs13po9DKMnJ,https://i.scdn.co/image/ab67616d0000b2739c93d5c826ea19cf38236ffc,Shekhar Ravjiani,4xd7mLI7urqrxELaXhAvzw,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,0.0378,0.644,392464.0,0.487,0.0479,94.934,4.0,0.717,7.0,9.23e-05,0.0707,-11.822,1.0,1.0,,,,,,,,,,,,,,,,,,
Ye Ranjishein,5ebO7WEf4gJHXMk7m8RniN,https://open.spotify.com/track/5ebO7WEf4gJHXMk7m8RniN,https://i.scdn.co/image/ab67616d0000b27361a4eb2ff3a6487eb051b20d,Sunidhi Chauhan,3eDT9fwXKuHWFvgZaaYC5v,https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v,0.0578,0.464,227466.0,0.59,0.045,113.021,4.0,0.138,1.0,0.0,0.111,-6.449,0.0,,,1.0,,,,,,,,,,,,,,,,
Fasting and Furious,0v5qrjAafwmelRaEgp6Ifd,https://open.spotify.com/track/0v5qrjAafwmelRaEgp6Ifd,https://i.scdn.co/image/ab67616d0000b273e8fbf06ffee755648eb010ce,Jordindian,5iJxufGwYBtrWJcDfNBvER,https://open.spotify.com/artist/5iJxufGwYBtrWJcDfNBvER,0.128,0.804,226667.0,0.677,0.247,90.04,4.0,0.428,11.0,0.0,0.108,-10.379,0.0,,,,,,,,,,,,,,,,,,,
Smoke Shisha Play Fifa,77krlS5YQNHGqmqET5tqHh,https://open.spotify.com/track/77krlS5YQNHGqmqET5tqHh,https://i.scdn.co/image/ab67616d0000b27330e90d80c92889ee035b5008,Jordindian,5iJxufGwYBtrWJcDfNBvER,https://open.spotify.com/artist/5iJxufGwYBtrWJcDfNBvER,0.104,0.847,207158.0,0.504,0.26,94.988,4.0,0.562,9.0,0.0,0.329,-8.784,1.0,,,,,,,,1.0,,,,,,,,,,,
Satisfya,6HGoVbCUr63SgU3TjxEVj6,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6,https://i.scdn.co/image/ab67616d0000b273164d4ac3f3747a4f873ed5f0,Imran Khan,24BYRlsS8uIO4jA71mJ4Js,https://open.spotify.com/artist/24BYRlsS8uIO4jA71mJ4Js,0.00451,0.726,180056.0,0.652,0.11,163.879,4.0,0.803,1.0,3.32e-05,0.226,-7.764,0.0,,,,,,,,1.0,,,,,,,,,,,
Amplifier,0l1i3nJ4aDMk0inxnvzYTz,https://open.spotify.com/track/0l1i3nJ4aDMk0inxnvzYTz,https://i.scdn.co/image/ab67616d0000b273c5d1a94935357d8c7e61ed72,Imran Khan,24BYRlsS8uIO4jA71mJ4Js,https://open.spotify.com/artist/24BYRlsS8uIO4jA71mJ4Js,0.0209,0.727,232907.0,0.714,0.0872,164.003,4.0,0.618,2.0,0.0,0.153,-4.494,1.0,,,,,,,,1.0,,,,,,,,,,,
Tumse Bhi Zyada,4tyofCkaLLqvRmM84M6CB5,https://open.spotify.com/track/4tyofCkaLLqvRmM84M6CB5,https://i.scdn.co/image/ab67616d0000b2739f70e983fb1c0e64d561597c,Pritam,1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,0.466,0.511,319100.0,0.816,0.0674,89.018,4.0,0.688,2.0,0.0,0.248,-5.375,0.0,1.0,,,,,,,,,,,,,,,,,,
Kalla Sohna Nai,4yurVSNjaPBKkOpbZWtuJO,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO,https://i.scdn.co/image/ab67616d0000b273031d2c3d30614be8e3a7680c,Akhil,6zZrFenNe3YPttxZsnQQs1,https://open.spotify.com/artist/6zZrFenNe3YPttxZsnQQs1,0.454,0.802,156614.0,0.499,0.0345,92.055,4.0,0.763,9.0,0.0,0.143,-5.881,1.0,1.0,,,,,,,,,,,,,,,,,,
